label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Health,694,1245,146,206,1092790_20260426001842_1.png,2560,1600
Health,1687,1248,128,193,1092790_20260426001842_1.png,2560,1600
Health,2129,1251,153,193,1092790_20260426001842_1.png,2560,1600
Health,1203,1245,125,198,1092790_20260426001842_1.png,2560,1600
Health,761,560,108,161,1092790_20260426002054_1.png,2560,1600
Health,709,1253,131,191,1092790_20260426002054_1.png,2560,1600
Health,1158,1261,141,176,1092790_20260426002054_1.png,2560,1600
Health,1647,1253,141,191,1092790_20260426002054_1.png,2560,1600
Health,2134,1256,146,188,1092790_20260426002054_1.png,2560,1600
Sigil,593,565,173,146,1092790_20260426002054_1.png,2560,1600
Attack,473,553,105,193,1092790_20260426002054_1.png,2560,1600
Attack,407,1243,110,228,1092790_20260426002054_1.png,2560,1600
Card,1838,806,457,663,1092790_20260426002054_1.png,2560,1600
Card,473,161,414,580,1092790_20260426002054_1.png,2560,1600
Card,899,809,422,653,1092790_20260426002054_1.png,2560,1600
Card,1361,811,452,653,1092790_20260426002054_1.png,2560,1600
Card,402,806,447,685,1092790_20260426002054_1.png,2560,1600
Card,385,806,479,673,1092790_20260426002252_1.png,2560,1600
Card,899,811,432,663,1092790_20260426002252_1.png,2560,1600
Card,1374,814,439,665,1092790_20260426002252_1.png,2560,1600
Card,1361,171,422,580,1092790_20260426002252_1.png,2560,1600
Card,1838,806,474,668,1092790_20260426002252_1.png,2560,1600
Card,463,179,419,582,1092790_20260426002252_1.png,2560,1600
Sigil,1492,565,158,153,1092790_20260426002252_1.png,2560,1600
Sigil,593,563,163,153,1092790_20260426002252_1.png,2560,1600
Sigil,528,1258,181,178,1092790_20260426002252_1.png,2560,1600
Sigil,1517,1258,166,176,1092790_20260426002252_1.png,2560,1600
Health,2132,1258,146,186,1092790_20260426002252_1.png,2560,1600
Health,1160,1258,131,181,1092790_20260426002252_1.png,2560,1600
Health,1690,1253,120,196,1092790_20260426002252_1.png,2560,1600
Health,714,1251,125,196,1092790_20260426002252_1.png,2560,1600
Health,1657,548,118,171,1092790_20260426002252_1.png,2560,1600
Health,759,553,110,166,1092790_20260426002252_1.png,2560,1600
Attack,473,553,110,201,1092790_20260426002252_1.png,2560,1600
Attack,1396,1253,103,226,1092790_20260426002252_1.png,2560,1600
Attack,405,1251,118,226,1092790_20260426002252_1.png,2560,1600
Attack,1381,555,125,186,1092790_20260426002755_1.png,2560,1600
Attack,904,1243,115,223,1092790_20260426002755_1.png,2560,1600
Attack,1389,1251,128,213,1092790_20260426002755_1.png,2560,1600
Health,1201,1256,123,191,1092790_20260426002755_1.png,2560,1600
Health,1685,1256,125,188,1092790_20260426002755_1.png,2560,1600
Health,1652,560,118,151,1092790_20260426002755_1.png,2560,1600
Card,1361,176,424,572,1092790_20260426002755_1.png,2560,1600
Card,1356,811,467,673,1092790_20260426002755_1.png,2560,1600
Card,879,806,454,678,1092790_20260426002755_1.png,2560,1600
Attack,1386,548,120,188,1092790_20260426002841_1.png,2560,1600
Attack,1386,1248,125,223,1092790_20260426002841_1.png,2560,1600
Attack,904,1253,105,216,1092790_20260426002841_1.png,2560,1600
Health,1687,1253,120,186,1092790_20260426002841_1.png,2560,1600
Health,1655,560,118,156,1092790_20260426002841_1.png,2560,1600
Health,1198,1253,128,188,1092790_20260426002841_1.png,2560,1600
Card,899,806,444,675,1092790_20260426002841_1.png,2560,1600
Card,1371,814,442,670,1092790_20260426002841_1.png,2560,1600
Card,1356,176,432,577,1092790_20260426002841_1.png,2560,1600
Sigil,1512,1268,176,161,1092790_20260426002841_1.png,2560,1600
Sigil,578,555,161,148,1092790_20260426003258_1.png,2560,1600
Sigil,1497,558,161,148,1092790_20260426003258_1.png,2560,1600
Health,1201,1253,120,181,1092790_20260426003258_1.png,2560,1600
Health,2179,1253,125,186,1092790_20260426003258_1.png,2560,1600
Health,749,545,110,168,1092790_20260426003258_1.png,2560,1600
Health,1662,548,105,163,1092790_20260426003258_1.png,2560,1600
Attack,1384,545,103,193,1092790_20260426003258_1.png,2560,1600
Attack,1881,1248,123,221,1092790_20260426003258_1.png,2560,1600
Attack,470,548,90,191,1092790_20260426003258_1.png,2560,1600
Attack,904,1248,105,221,1092790_20260426003258_1.png,2560,1600
Card,443,159,442,590,1092790_20260426003258_1.png,2560,1600
Card,1356,164,422,585,1092790_20260426003258_1.png,2560,1600
Card,887,811,447,673,1092790_20260426003258_1.png,2560,1600
Card,1830,811,492,670,1092790_20260426003258_1.png,2560,1600
Sigil,1948,555,171,156,1092790_20260426003744_1.png,2560,1600
Sigil,538,1253,168,186,1092790_20260426003744_1.png,2560,1600
Health,759,553,110,163,1092790_20260426003744_1.png,2560,1600
Health,716,1240,113,198,1092790_20260426003744_1.png,2560,1600
Health,2114,548,100,163,1092790_20260426003744_1.png,2560,1600
Attack,478,555,100,183,1092790_20260426003744_1.png,2560,1600
Attack,1843,555,95,178,1092790_20260426003744_1.png,2560,1600
Attack,412,1253,103,211,1092790_20260426003744_1.png,2560,1600
Card,468,169,419,587,1092790_20260426003744_1.png,2560,1600
Card,1803,166,427,577,1092790_20260426003744_1.png,2560,1600
Card,390,811,464,675,1092790_20260426003744_1.png,2560,1600
Sigil,571,560,181,148,1092790_20260426004217_1.png,2560,1600
Sigil,1946,550,191,153,1092790_20260426004217_1.png,2560,1600
Sigil,1030,1253,161,186,1092790_20260426004217_1.png,2560,1600
Health,2124,1245,151,198,1092790_20260426004217_1.png,2560,1600
Health,1201,1258,120,186,1092790_20260426004217_1.png,2560,1600
Health,2124,543,113,166,1092790_20260426004217_1.png,2560,1600
Health,744,538,115,173,1092790_20260426004217_1.png,2560,1600
Attack,1853,548,105,188,1092790_20260426004217_1.png,2560,1600
Attack,470,550,98,176,1092790_20260426004217_1.png,2560,1600
Attack,899,1251,118,216,1092790_20260426004217_1.png,2560,1600
Card,889,796,432,683,1092790_20260426004217_1.png,2560,1600
Card,1841,814,462,660,1092790_20260426004217_1.png,2560,1600
Card,1808,164,437,582,1092790_20260426004217_1.png,2560,1600
Card,453,164,432,580,1092790_20260426004217_1.png,2560,1600
Card,468,171,402,570,1092790_20260426004416_1.png,2560,1600
Card,1356,174,412,572,1092790_20260426004416_1.png,2560,1600
Card,1803,169,449,572,1092790_20260426004416_1.png,2560,1600
Card,887,816,444,655,1092790_20260426004416_1.png,2560,1600
Card,1361,814,449,665,1092790_20260426004416_1.png,2560,1600
Card,1830,791,472,693,1092790_20260426004416_1.png,2560,1600
Health,759,553,103,171,1092790_20260426004416_1.png,2560,1600
Health,1655,560,123,151,1092790_20260426004416_1.png,2560,1600
Health,2127,540,110,166,1092790_20260426004416_1.png,2560,1600
Health,2139,1256,131,186,1092790_20260426004416_1.png,2560,1600
Health,1677,1253,133,191,1092790_20260426004416_1.png,2560,1600
Health,1203,1248,120,196,1092790_20260426004416_1.png,2560,1600
Sigil,1953,550,176,158,1092790_20260426004416_1.png,2560,1600
Sigil,581,550,156,166,1092790_20260426004416_1.png,2560,1600
Attack,478,550,93,188,1092790_20260426004416_1.png,2560,1600
Attack,1389,555,93,186,1092790_20260426004416_1.png,2560,1600
Attack,1853,545,110,193,1092790_20260426004416_1.png,2560,1600
Attack,902,1253,110,218,1092790_20260426004416_1.png,2560,1600
Attack,1394,1251,105,216,1092790_20260426004416_1.png,2560,1600
Attack,402,1253,115,221,1092790_20260426004813_1.png,2560,1600
Attack,440,540,113,201,1092790_20260426004813_1.png,2560,1600
Attack,907,1248,103,226,1092790_20260426004813_1.png,2560,1600
Attack,934,553,100,188,1092790_20260426004813_1.png,2560,1600
Health,1206,555,115,161,1092790_20260426004813_1.png,2560,1600
Health,741,540,113,171,1092790_20260426004813_1.png,2560,1600
Health,714,1258,118,188,1092790_20260426004813_1.png,2560,1600
Health,1201,1248,125,198,1092790_20260426004813_1.png,2560,1600
Health,2134,1258,146,181,1092790_20260426004813_1.png,2560,1600
Sigil,1020,1251,178,203,1092790_20260426004813_1.png,2560,1600
Sigil,566,540,173,161,1092790_20260426004813_1.png,2560,1600
Card,1841,806,472,660,1092790_20260426004813_1.png,2560,1600
Card,433,149,467,617,1092790_20260426004813_1.png,2560,1600
Card,924,176,412,580,1092790_20260426004813_1.png,2560,1600
Card,377,806,482,680,1092790_20260426004813_1.png,2560,1600
Card,887,806,457,688,1092790_20260426004813_1.png,2560,1600
Card,448,161,454,590,1092790_20260426005700_1.png,2560,1600
Card,390,791,479,700,1092790_20260426005700_1.png,2560,1600
Card,1785,171,469,582,1092790_20260426005700_1.png,2560,1600
Card,1359,804,457,680,1092790_20260426005700_1.png,2560,1600
Card,1830,814,467,670,1092790_20260426005700_1.png,2560,1600
Attack,1871,1248,143,218,1092790_20260426005700_1.png,2560,1600
Attack,1391,1253,115,213,1092790_20260426005700_1.png,2560,1600
Attack,405,1251,113,226,1092790_20260426005700_1.png,2560,1600
Attack,475,550,113,191,1092790_20260426005700_1.png,2560,1600
Attack,1833,555,108,178,1092790_20260426005700_1.png,2560,1600
Health,2169,1248,125,193,1092790_20260426005700_1.png,2560,1600
Health,2102,555,133,168,1092790_20260426005700_1.png,2560,1600
Health,1685,1251,125,188,1092790_20260426005700_1.png,2560,1600
Health,716,1248,118,196,1092790_20260426005700_1.png,2560,1600
Health,756,550,113,166,1092790_20260426005700_1.png,2560,1600
Sigil,533,1258,191,178,1092790_20260426005700_1.png,2560,1600
Sigil,588,553,163,151,1092790_20260426005700_1.png,2560,1600
label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Card,412,144,497,625,1092790_20260427003216_1.png,2560,1600
Card,914,166,417,587,1092790_20260427003216_1.png,2560,1600
Card,1366,804,449,685,1092790_20260427003216_1.png,2560,1600
Card,402,801,457,678,1092790_20260427003216_1.png,2560,1600
Card,892,806,434,670,1092790_20260427003216_1.png,2560,1600
Card,1841,806,474,673,1092790_20260427003216_1.png,2560,1600
Health,2137,1258,136,186,1092790_20260427003216_1.png,2560,1600
Health,1685,1248,128,193,1092790_20260427003216_1.png,2560,1600
Health,1208,550,113,171,1092790_20260427003216_1.png,2560,1600
Health,1201,1253,113,186,1092790_20260427003216_1.png,2560,1600
Health,714,1258,125,186,1092790_20260427003216_1.png,2560,1600
Health,741,540,113,166,1092790_20260427003216_1.png,2560,1600
Sigil,1020,1258,176,181,1092790_20260427003216_1.png,2560,1600
Sigil,573,535,163,166,1092790_20260427003216_1.png,2560,1600
Attack,1391,1245,110,221,1092790_20260427003216_1.png,2560,1600
Attack,929,555,108,186,1092790_20260427003216_1.png,2560,1600
Attack,904,1256,105,218,1092790_20260427003216_1.png,2560,1600
Attack,443,538,113,201,1092790_20260427003216_1.png,2560,1600
Attack,412,1248,110,226,1092790_20260427003216_1.png,2560,1600
Health,1143,1248,151,191,1092790_20260427003328_1.png,2560,1600
Health,1650,1248,138,193,1092790_20260427003328_1.png,2560,1600
Health,2192,1243,123,211,1092790_20260427003328_1.png,2560,1600
Health,2107,555,123,171,1092790_20260427003328_1.png,2560,1600
Health,1198,530,125,171,1092790_20260427003328_1.png,2560,1600
Health,711,1248,120,196,1092790_20260427003328_1.png,2560,1600
Sigil,1025,535,171,171,1092790_20260427003328_1.png,2560,1600
Sigil,1951,560,158,156,1092790_20260427003328_1.png,2560,1600
Sigil,2011,1263,188,186,1092790_20260427003328_1.png,2560,1600
Sigil,535,1263,163,186,1092790_20260427003328_1.png,2560,1600
Attack,407,1243,115,226,1092790_20260427003328_1.png,2560,1600
Attack,1893,1253,113,228,1092790_20260427003328_1.png,2560,1600
Attack,1833,550,120,183,1092790_20260427003328_1.png,2560,1600
Attack,919,535,108,186,1092790_20260427003328_1.png,2560,1600
Card,1366,801,459,678,1092790_20260427003328_1.png,2560,1600
Card,889,796,447,678,1092790_20260427003328_1.png,2560,1600
Card,912,144,429,607,1092790_20260427003328_1.png,2560,1600
Card,1798,179,447,585,1092790_20260427003328_1.png,2560,1600
Card,1853,814,477,680,1092790_20260427003328_1.png,2560,1600
Card,392,796,462,683,1092790_20260427003328_1.png,2560,1600
Attack,1830,548,110,193,1092790_20260427003441_1.png,2560,1600
Attack,914,525,110,201,1092790_20260427003441_1.png,2560,1600
Health,1201,535,125,168,1092790_20260427003441_1.png,2560,1600
Health,2114,555,108,171,1092790_20260427003441_1.png,2560,1600
Health,2184,1253,120,196,1092790_20260427003441_1.png,2560,1600
Health,1692,1253,113,173,1092790_20260427003441_1.png,2560,1600
Health,1170,1253,120,193,1092790_20260427003441_1.png,2560,1600
Health,719,1258,113,183,1092790_20260427003441_1.png,2560,1600
Sigil,2006,1258,173,166,1092790_20260427003441_1.png,2560,1600
Sigil,1514,1261,176,181,1092790_20260427003441_1.png,2560,1600
Sigil,1948,565,156,161,1092790_20260427003441_1.png,2560,1600
Sigil,530,1261,168,178,1092790_20260427003441_1.png,2560,1600
Sigil,1035,535,156,176,1092790_20260427003441_1.png,2560,1600
Attack,1878,1248,125,216,1092790_20260427003441_1.png,2560,1600
Attack,407,1248,113,223,1092790_20260427003441_1.png,2560,1600
Card,397,801,452,673,1092790_20260427003441_1.png,2560,1600
Card,904,141,432,607,1092790_20260427003441_1.png,2560,1600
Card,1803,169,442,577,1092790_20260427003441_1.png,2560,1600
Card,1848,801,477,663,1092790_20260427003441_1.png,2560,1600
Card,1366,806,454,673,1092790_20260427003441_1.png,2560,1600
Card,884,799,454,675,1092790_20260427003441_1.png,2560,1600
Attack,1386,1251,131,216,1092790_20260427003441_1.png,2560,1600
Card,877,796,454,683,1092790_20260427003801_1.png,2560,1600
Card,1374,804,439,665,1092790_20260427003801_1.png,2560,1600
Card,1838,811,472,660,1092790_20260427003801_1.png,2560,1600
Card,914,176,419,570,1092790_20260427003801_1.png,2560,1600
Card,1364,164,404,580,1092790_20260427003801_1.png,2560,1600
Card,1808,169,404,577,1092790_20260427003801_1.png,2560,1600
Health,2174,1248,125,191,1092790_20260427003801_1.png,2560,1600
Health,1687,1253,123,181,1092790_20260427003801_1.png,2560,1600
Health,1206,555,115,161,1092790_20260427003801_1.png,2560,1600
Health,1201,1248,118,191,1092790_20260427003801_1.png,2560,1600
Sigil,1474,365,193,173,1092790_20260427003801_1.png,2560,1600
Sigil,1913,375,198,163,1092790_20260427003801_1.png,2560,1600
Sigil,2001,1256,173,181,1092790_20260427003801_1.png,2560,1600
Sigil,1025,1256,176,183,1092790_20260427003801_1.png,2560,1600
Sigil,1045,555,161,166,1092790_20260427003801_1.png,2560,1600
Attack,929,545,105,196,1092790_20260427003801_1.png,2560,1600
Attack,1396,1248,108,211,1092790_20260427003801_1.png,2560,1600
Attack,899,1243,108,226,1092790_20260427003801_1.png,2560,1600
Attack,1886,1245,113,216,1092790_20260427003801_1.png,2560,1600
label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Card,1356,164,442,592,1092790_20260426022041_1.png,2560,1600
Card,1359,804,459,680,1092790_20260426022041_1.png,2560,1600
Card,382,801,469,675,1092790_20260426022041_1.png,2560,1600
Card,887,801,449,680,1092790_20260426022041_1.png,2560,1600
Health,1682,1253,128,186,1092790_20260426022041_1.png,2560,1600
Health,1196,1251,128,193,1092790_20260426022041_1.png,2560,1600
Health,714,1240,128,206,1092790_20260426022041_1.png,2560,1600
Health,1652,555,115,151,1092790_20260426022041_1.png,2560,1600
Sigil,1020,1258,176,178,1092790_20260426022041_1.png,2560,1600
Sigil,1497,1215,203,248,1092790_20260426022041_1.png,2560,1600
Sigil,1559,553,118,103,1092790_20260426022041_1.png,2560,1600
Sigil,1469,613,125,108,1092790_20260426022041_1.png,2560,1600
Attack,909,1251,88,223,1092790_20260426022041_1.png,2560,1600
Attack,1381,548,103,193,1092790_20260426022041_1.png,2560,1600
Attack,1391,1243,103,231,1092790_20260426022041_1.png,2560,1600
Attack,407,1245,110,226,1092790_20260426022041_1.png,2560,1600
Attack,927,553,103,183,1092790_20260426022123_1.png,2560,1600
Attack,902,1248,108,218,1092790_20260426022123_1.png,2560,1600
Attack,1396,1251,100,211,1092790_20260426022123_1.png,2560,1600
Health,1201,548,110,161,1092790_20260426022123_1.png,2560,1600
Health,1680,1245,138,196,1092790_20260426022123_1.png,2560,1600
Health,1203,1245,120,193,1092790_20260426022123_1.png,2560,1600
Sigil,1025,1261,166,176,1092790_20260426022123_1.png,2560,1600
Sigil,1497,1215,196,233,1092790_20260426022123_1.png,2560,1600
Card,894,796,444,685,1092790_20260426022123_1.png,2560,1600
Card,1366,801,452,673,1092790_20260426022123_1.png,2560,1600
Card,909,169,432,582,1092790_20260426022123_1.png,2560,1600
Card,904,164,432,590,1092790_20260426022222_1.png,2560,1600
Card,889,801,452,678,1092790_20260426022222_1.png,2560,1600
Card,1369,811,444,653,1092790_20260426022222_1.png,2560,1600
Card,1838,799,482,668,1092790_20260426022222_1.png,2560,1600
Health,2167,1248,133,191,1092790_20260426022222_1.png,2560,1600
Health,1690,1256,123,181,1092790_20260426022222_1.png,2560,1600
Health,1201,1253,118,178,1092790_20260426022222_1.png,2560,1600
Health,1173,558,120,153,1092790_20260426022222_1.png,2560,1600
Sigil,995,560,166,146,1092790_20260426022222_1.png,2560,1600
Sigil,1015,1263,181,178,1092790_20260426022222_1.png,2560,1600
Sigil,1497,1225,191,228,1092790_20260426022222_1.png,2560,1600
Sigil,1981,1220,196,218,1092790_20260426022222_1.png,2560,1600
Attack,1881,1245,108,218,1092790_20260426022222_1.png,2560,1600
Attack,909,1258,100,216,1092790_20260426022222_1.png,2560,1600
Attack,1391,1251,113,208,1092790_20260426022222_1.png,2560,1600
Attack,515,445,181,309,1092790_20260426022346_1.png,2560,1600
Attack,902,1248,113,218,1092790_20260426022346_1.png,2560,1600
Attack,1396,1248,118,216,1092790_20260426022346_1.png,2560,1600
Attack,1893,1238,115,231,1092790_20260426022346_1.png,2560,1600
Health,2174,1245,136,203,1092790_20260426022346_1.png,2560,1600
Health,1928,445,264,281,1092790_20260426022346_1.png,2560,1600
Health,1687,1248,128,193,1092790_20260426022346_1.png,2560,1600
Health,1185,1243,131,193,1092790_20260426022346_1.png,2560,1600
Sigil,919,455,289,248,1092790_20260426022346_1.png,2560,1600
Sigil,1512,460,246,233,1092790_20260426022346_1.png,2560,1600
Sigil,1203,445,284,274,1092790_20260426022346_1.png,2560,1600
Sigil,1507,1225,193,228,1092790_20260426022346_1.png,2560,1600
Sigil,1996,1223,191,236,1092790_20260426022346_1.png,2560,1600
Sigil,1010,1218,196,246,1092790_20260426022346_1.png,2560,1600
Card,892,791,437,675,1092790_20260426022346_1.png,2560,1600
Card,1361,801,457,678,1092790_20260426022346_1.png,2560,1600
Card,1843,806,484,678,1092790_20260426022346_1.png,2560,1600
Card,483,63,1744,695,1092790_20260426022346_1.png,2560,1600
Health,1928,435,251,291,1092790_20260426022413_1.png,2560,1600
Health,709,1245,123,193,1092790_20260426022413_1.png,2560,1600
Health,1193,1248,131,191,1092790_20260426022413_1.png,2560,1600
Health,1682,1248,125,183,1092790_20260426022413_1.png,2560,1600
Health,2172,1253,128,186,1092790_20260426022413_1.png,2560,1600
Sigil,1971,1223,216,236,1092790_20260426022413_1.png,2560,1600
Sigil,909,450,301,246,1092790_20260426022413_1.png,2560,1600
Sigil,1519,455,218,236,1092790_20260426022413_1.png,2560,1600
Sigil,1206,435,276,269,1092790_20260426022413_1.png,2560,1600
Sigil,1492,1215,206,241,1092790_20260426022413_1.png,2560,1600
Sigil,1007,1218,198,238,1092790_20260426022413_1.png,2560,1600
Sigil,588,1245,136,136,1092790_20260426022413_1.png,2560,1600
Sigil,493,1321,131,138,1092790_20260426022413_1.png,2560,1600
Attack,510,435,181,314,1092790_20260426022413_1.png,2560,1600
Attack,412,1248,100,221,1092790_20260426022413_1.png,2560,1600
Attack,902,1248,100,211,1092790_20260426022413_1.png,2560,1600
Attack,1391,1248,105,213,1092790_20260426022413_1.png,2560,1600
Attack,1883,1245,105,216,1092790_20260426022413_1.png,2560,1600
Card,478,53,1727,698,1092790_20260426022413_1.png,2560,1600
Card,402,806,447,670,1092790_20260426022413_1.png,2560,1600
Card,889,801,442,673,1092790_20260426022413_1.png,2560,1600
Card,1361,806,459,668,1092790_20260426022413_1.png,2560,1600
Card,1846,806,457,663,1092790_20260426022413_1.png,2560,1600
Card,390,804,467,673,1092790_20260427002223_1.png,2560,1600
Card,1351,164,437,582,1092790_20260427002223_1.png,2560,1600
Health,1625,560,120,156,1092790_20260427002223_1.png,2560,1600
Health,681,1261,113,173,1092790_20260427002223_1.png,2560,1600
Sigil,490,1258,176,173,1092790_20260427002223_1.png,2560,1600
Sigil,1454,568,158,143,1092790_20260427002223_1.png,2560,1600
Card,894,811,437,663,1092790_20260427002313_1.png,2560,1600
Card,1848,804,457,678,1092790_20260427002313_1.png,2560,1600
Card,1798,174,429,575,1092790_20260427002313_1.png,2560,1600
Card,1359,174,419,572,1092790_20260427002313_1.png,2560,1600
Card,912,169,414,580,1092790_20260427002313_1.png,2560,1600
Card,397,801,457,665,1092790_20260427002313_1.png,2560,1600
Sigil,488,1263,176,166,1092790_20260427002313_1.png,2560,1600
Sigil,2014,1258,176,181,1092790_20260427002313_1.png,2560,1600
Sigil,1936,565,161,120,1092790_20260427002313_1.png,2560,1600
Sigil,1452,565,166,136,1092790_20260427002313_1.png,2560,1600
Attack,907,1256,105,211,1092790_20260427002313_1.png,2560,1600
Attack,1888,1248,108,218,1092790_20260427002313_1.png,2560,1600
Attack,1830,548,108,186,1092790_20260427002313_1.png,2560,1600
Attack,934,548,95,193,1092790_20260427002313_1.png,2560,1600
Health,1198,553,128,163,1092790_20260427002313_1.png,2560,1600
Health,1201,1251,125,193,1092790_20260427002313_1.png,2560,1600
Health,1625,545,118,166,1092790_20260427002313_1.png,2560,1600
Health,2112,550,105,156,1092790_20260427002313_1.png,2560,1600
Health,678,1253,115,178,1092790_20260427002313_1.png,2560,1600
Health,2192,1253,105,191,1092790_20260427002313_1.png,2560,1600
Card,385,801,477,675,1092790_20260427002358_1.png,2560,1600
Card,894,801,442,683,1092790_20260427002358_1.png,2560,1600
Card,1843,809,477,670,1092790_20260427002358_1.png,2560,1600
Card,1361,166,412,585,1092790_20260427002358_1.png,2560,1600
Health,1615,555,128,163,1092790_20260427002358_1.png,2560,1600
Health,2174,1251,131,193,1092790_20260427002358_1.png,2560,1600
Health,1201,1256,120,178,1092790_20260427002358_1.png,2560,1600
Health,681,1248,123,196,1092790_20260427002358_1.png,2560,1600
Sigil,1446,563,163,141,1092790_20260427002358_1.png,2560,1600
Sigil,2001,1263,178,161,1092790_20260427002358_1.png,2560,1600
Sigil,485,1271,186,158,1092790_20260427002358_1.png,2560,1600
Attack,904,1251,108,218,1092790_20260427002358_1.png,2560,1600
Attack,1888,1248,105,216,1092790_20260427002358_1.png,2560,1600
Health,1206,560,115,153,1092790_20260427002851_1.png,2560,1600
Health,2194,1256,123,193,1092790_20260427002851_1.png,2560,1600
Health,1203,1253,120,191,1092790_20260427002851_1.png,2560,1600
Sigil,2009,1256,183,188,1092790_20260427002851_1.png,2560,1600
Sigil,1040,560,161,148,1092790_20260427002851_1.png,2560,1600
Sigil,1022,1263,173,163,1092790_20260427002851_1.png,2560,1600
Attack,932,543,93,193,1092790_20260427002851_1.png,2560,1600
Attack,1888,1251,115,216,1092790_20260427002851_1.png,2560,1600
Attack,902,1243,105,223,1092790_20260427002851_1.png,2560,1600
Card,892,809,439,668,1092790_20260427002851_1.png,2560,1600
Card,1843,806,487,668,1092790_20260427002851_1.png,2560,1600
Card,924,169,407,585,1092790_20260427002851_1.png,2560,1600
Sigil,1015,1258,186,181,1092790_20260427003133_1.png,2560,1600
Attack,402,1245,118,228,1092790_20260427003133_1.png,2560,1600
Attack,902,1248,105,231,1092790_20260427003133_1.png,2560,1600
Health,2132,1263,151,186,1092790_20260427003133_1.png,2560,1600
Health,709,1261,128,181,1092790_20260427003133_1.png,2560,1600
Health,1203,1243,118,201,1092790_20260427003133_1.png,2560,1600
Card,1823,811,497,668,1092790_20260427003133_1.png,2560,1600
Card,899,806,432,680,1092790_20260427003133_1.png,2560,1600
Card,392,804,452,678,1092790_20260427003133_1.png,2560,1600
label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Card,1351,169,437,577,1092790_20260426015346_1.png,2560,1600
Card,1366,806,452,670,1092790_20260426015346_1.png,2560,1600
Attack,1396,1253,103,216,1092790_20260426015346_1.png,2560,1600
Health,1622,555,125,161,1092790_20260426015346_1.png,2560,1600
Health,1682,1253,125,183,1092790_20260426015346_1.png,2560,1600
Sigil,1502,1220,191,241,1092790_20260426015346_1.png,2560,1600
Health,1682,1253,128,191,1092790_20260426015831_1.png,2560,1600
Health,1206,1248,118,191,1092790_20260426015831_1.png,2560,1600
Health,1206,550,113,166,1092790_20260426015831_1.png,2560,1600
Health,1652,550,120,171,1092790_20260426015831_1.png,2560,1600
Health,2104,548,110,173,1092790_20260426015831_1.png,2560,1600
Sigil,1938,550,171,163,1092790_20260426015831_1.png,2560,1600
Sigil,1492,558,166,138,1092790_20260426015831_1.png,2560,1600
Sigil,1514,1266,168,168,1092790_20260426015831_1.png,2560,1600
Sigil,1040,553,161,163,1092790_20260426015831_1.png,2560,1600
Sigil,1017,1263,181,161,1092790_20260426015831_1.png,2560,1600
Attack,1394,1253,108,208,1092790_20260426015831_1.png,2560,1600
Attack,907,1251,103,218,1092790_20260426015831_1.png,2560,1600
Attack,1389,548,88,188,1092790_20260426015831_1.png,2560,1600
Attack,1833,545,108,186,1092790_20260426015831_1.png,2560,1600
Attack,932,548,108,191,1092790_20260426015831_1.png,2560,1600
Card,909,166,422,585,1092790_20260426015831_1.png,2560,1600
Card,1359,169,424,577,1092790_20260426015831_1.png,2560,1600
Card,1795,169,442,580,1092790_20260426015831_1.png,2560,1600
Card,1361,804,464,678,1092790_20260426015831_1.png,2560,1600
Card,884,794,452,688,1092790_20260426015831_1.png,2560,1600
Sigil,1512,1263,173,176,1092790_20260426020315_1.png,2560,1600
Sigil,1938,555,171,153,1092790_20260426020315_1.png,2560,1600
Sigil,997,1223,216,243,1092790_20260426020315_1.png,2560,1600
Sigil,503,1215,231,243,1092790_20260426020315_1.png,2560,1600
Attack,1376,1235,131,228,1092790_20260426020315_1.png,2560,1600
Attack,1838,548,105,188,1092790_20260426020315_1.png,2560,1600
Attack,907,1248,100,221,1092790_20260426020315_1.png,2560,1600
Attack,412,1248,90,216,1092790_20260426020315_1.png,2560,1600
Health,1657,1243,141,191,1092790_20260426020315_1.png,2560,1600
Health,2102,550,118,163,1092790_20260426020315_1.png,2560,1600
Health,1203,1243,120,191,1092790_20260426020315_1.png,2560,1600
Health,721,1238,113,196,1092790_20260426020315_1.png,2560,1600
Card,1803,169,437,585,1092790_20260426020315_1.png,2560,1600
Card,1356,791,472,690,1092790_20260426020315_1.png,2560,1600
Card,897,799,442,670,1092790_20260426020315_1.png,2560,1600
Card,387,786,464,698,1092790_20260426020315_1.png,2560,1600
Card,879,799,457,683,1092790_20260426020547_1.png,2560,1600
Card,1783,164,442,585,1092790_20260426020547_1.png,2560,1600
Health,2069,553,125,163,1092790_20260426020547_1.png,2560,1600
Health,1165,1253,131,183,1092790_20260426020547_1.png,2560,1600
Sigil,975,1263,178,166,1092790_20260426020547_1.png,2560,1600
Card,448,161,452,590,1092790_20260426020630_1.png,2560,1600
Card,914,161,429,597,1092790_20260426020630_1.png,2560,1600
Card,1793,164,452,592,1092790_20260426020630_1.png,2560,1600
Card,1366,804,452,675,1092790_20260426020630_1.png,2560,1600
Card,894,804,437,675,1092790_20260426020630_1.png,2560,1600
Card,382,801,462,678,1092790_20260426020630_1.png,2560,1600
Health,2069,553,125,168,1092790_20260426020630_1.png,2560,1600
